zone,start_local,start_utc,duration_sec,accuracy,source
Reihe 1,2026-06-17 18:30:00,2026-06-17 16:30:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-17 19:00:00,2026-06-17 17:00:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-17 19:30:00,2026-06-17 17:30:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-17 20:00:00,2026-06-17 18:00:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-17 20:30:00,2026-06-17 18:30:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 06:00:00,2026-06-18 04:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 06:30:00,2026-06-18 04:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 07:00:00,2026-06-18 05:00:00,115,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 07:00:00,2026-06-18 05:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 07:00:00,2026-06-18 05:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 07:00:00,2026-06-18 05:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 07:30:00,2026-06-18 05:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 08:00:00,2026-06-18 06:00:00,117,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 08:00:00,2026-06-18 06:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 08:00:00,2026-06-18 06:00:00,116,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 08:00:00,2026-06-18 06:00:00,119,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 08:30:00,2026-06-18 06:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 09:00:00,2026-06-18 07:00:00,117,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 09:00:00,2026-06-18 07:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 09:00:00,2026-06-18 07:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 09:00:00,2026-06-18 07:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 09:30:00,2026-06-18 07:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 10:00:00,2026-06-18 08:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 10:00:00,2026-06-18 08:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 10:00:00,2026-06-18 08:00:00,117,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 10:00:00,2026-06-18 08:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 10:30:00,2026-06-18 08:30:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 10:30:00,2026-06-18 08:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 10:30:00,2026-06-18 08:30:00,117,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 10:30:00,2026-06-18 08:30:00,118,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 11:00:00,2026-06-18 09:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 11:00:00,2026-06-18 09:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 11:00:00,2026-06-18 09:00:00,119,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 11:00:00,2026-06-18 09:00:00,119,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 11:30:00,2026-06-18 09:30:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 11:30:00,2026-06-18 09:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 11:30:00,2026-06-18 09:30:00,119,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 11:30:00,2026-06-18 09:30:00,119,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 12:00:00,2026-06-18 10:00:00,112,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 12:00:00,2026-06-18 10:00:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 12:00:00,2026-06-18 10:00:00,114,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 12:00:00,2026-06-18 10:00:00,116,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 12:30:00,2026-06-18 10:30:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 12:30:00,2026-06-18 10:30:00,116,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 13:00:00,2026-06-18 11:00:00,117,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 13:00:00,2026-06-18 11:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 13:00:00,2026-06-18 11:00:00,114,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 13:00:00,2026-06-18 11:00:00,119,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 13:30:00,2026-06-18 11:30:00,117,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 13:30:00,2026-06-18 11:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 13:30:00,2026-06-18 11:30:00,114,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 13:30:00,2026-06-18 11:30:00,119,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 14:00:00,2026-06-18 12:00:00,115,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 14:00:00,2026-06-18 12:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 14:00:00,2026-06-18 12:00:00,114,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 14:00:00,2026-06-18 12:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 14:30:00,2026-06-18 12:30:00,115,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 14:30:00,2026-06-18 12:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 14:30:00,2026-06-18 12:30:00,114,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 14:30:00,2026-06-18 12:30:00,118,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 15:00:00,2026-06-18 13:00:00,117,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 15:00:00,2026-06-18 13:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 15:00:00,2026-06-18 13:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 15:00:00,2026-06-18 13:00:00,119,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 15:30:00,2026-06-18 13:30:00,117,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 15:30:00,2026-06-18 13:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 15:30:00,2026-06-18 13:30:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 15:30:00,2026-06-18 13:30:00,119,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 16:00:00,2026-06-18 14:00:00,116,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 16:00:00,2026-06-18 14:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 16:00:00,2026-06-18 14:00:00,116,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 16:00:00,2026-06-18 14:00:00,119,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 16:30:00,2026-06-18 14:30:00,116,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 16:30:00,2026-06-18 14:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 16:30:00,2026-06-18 14:30:00,116,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 16:30:00,2026-06-18 14:30:00,119,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 17:00:00,2026-06-18 15:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 17:00:00,2026-06-18 15:00:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 17:00:00,2026-06-18 15:00:00,119,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 17:00:00,2026-06-18 15:00:00,115,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-18 17:30:00,2026-06-18 15:30:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 17:30:00,2026-06-18 15:30:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-18 17:30:00,2026-06-18 15:30:00,119,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-18 17:30:00,2026-06-18 15:30:00,115,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 18:00:00,2026-06-18 16:00:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 18:30:00,2026-06-18 16:30:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 19:00:00,2026-06-18 17:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 19:30:00,2026-06-18 17:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 20:00:00,2026-06-18 18:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-18 20:30:00,2026-06-18 18:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 06:00:00,2026-06-19 04:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 06:30:00,2026-06-19 04:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 07:00:00,2026-06-19 05:00:00,117,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 07:00:00,2026-06-19 05:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 07:00:00,2026-06-19 05:00:00,116,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 07:00:00,2026-06-19 05:00:00,120,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 07:30:00,2026-06-19 05:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 08:00:00,2026-06-19 06:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 08:00:00,2026-06-19 06:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 08:00:00,2026-06-19 06:00:00,116,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 08:00:00,2026-06-19 06:00:00,119,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 08:30:00,2026-06-19 06:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 09:00:00,2026-06-19 07:00:00,115,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 09:00:00,2026-06-19 07:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 09:00:00,2026-06-19 07:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 09:00:00,2026-06-19 07:00:00,119,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 09:30:00,2026-06-19 07:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 10:00:00,2026-06-19 08:00:00,140,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 10:00:00,2026-06-19 08:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 10:00:00,2026-06-19 08:00:00,118,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 10:00:00,2026-06-19 08:00:00,114,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 10:30:00,2026-06-19 08:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 10:30:00,2026-06-19 08:30:00,114,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 11:00:00,2026-06-19 09:00:00,136,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 11:00:00,2026-06-19 09:00:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 11:00:00,2026-06-19 09:00:00,142,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 11:00:00,2026-06-19 09:00:00,149,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 11:30:00,2026-06-19 09:30:00,136,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 11:30:00,2026-06-19 09:30:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 11:30:00,2026-06-19 09:30:00,142,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 11:30:00,2026-06-19 09:30:00,149,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 12:00:00,2026-06-19 10:00:00,171,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 12:00:00,2026-06-19 10:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 12:00:00,2026-06-19 10:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 12:00:00,2026-06-19 10:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 12:30:00,2026-06-19 10:30:00,171,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 12:30:00,2026-06-19 10:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 12:30:00,2026-06-19 10:30:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 12:30:00,2026-06-19 10:30:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 13:00:00,2026-06-19 11:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 13:00:00,2026-06-19 11:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 13:00:00,2026-06-19 11:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 13:00:00,2026-06-19 11:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 13:30:00,2026-06-19 11:30:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 13:30:00,2026-06-19 11:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 13:30:00,2026-06-19 11:30:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 13:30:00,2026-06-19 11:30:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 14:00:00,2026-06-19 12:00:00,173,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 14:00:00,2026-06-19 12:00:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 14:00:00,2026-06-19 12:00:00,171,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 14:00:00,2026-06-19 12:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 14:30:00,2026-06-19 12:30:00,173,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 14:30:00,2026-06-19 12:30:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 14:30:00,2026-06-19 12:30:00,171,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 14:30:00,2026-06-19 12:30:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 15:00:00,2026-06-19 13:00:00,171,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 15:00:00,2026-06-19 13:00:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 15:00:00,2026-06-19 13:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 15:00:00,2026-06-19 13:00:00,172,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 15:30:00,2026-06-19 13:30:00,171,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 15:30:00,2026-06-19 13:30:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 15:30:00,2026-06-19 13:30:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 15:30:00,2026-06-19 13:30:00,172,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 16:00:00,2026-06-19 14:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 16:00:00,2026-06-19 14:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 16:00:00,2026-06-19 14:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 16:00:00,2026-06-19 14:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 16:30:00,2026-06-19 14:30:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 16:30:00,2026-06-19 14:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 16:30:00,2026-06-19 14:30:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 16:30:00,2026-06-19 14:30:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 17:00:00,2026-06-19 15:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 17:00:00,2026-06-19 15:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 17:00:00,2026-06-19 15:00:00,174,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 17:00:00,2026-06-19 15:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-19 17:30:00,2026-06-19 15:30:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 17:30:00,2026-06-19 15:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-19 17:30:00,2026-06-19 15:30:00,174,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-19 17:30:00,2026-06-19 15:30:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 18:00:00,2026-06-19 16:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 18:30:00,2026-06-19 16:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 19:00:00,2026-06-19 17:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 19:30:00,2026-06-19 17:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 20:00:00,2026-06-19 18:00:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-19 20:30:00,2026-06-19 18:30:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 06:00:00,2026-06-20 04:00:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 06:30:00,2026-06-20 04:30:00,12,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 07:00:00,2026-06-20 05:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 07:00:00,2026-06-20 05:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 07:00:00,2026-06-20 05:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 07:00:00,2026-06-20 05:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 07:30:00,2026-06-20 05:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 08:00:00,2026-06-20 06:00:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 08:30:00,2026-06-20 06:30:00,10,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 09:00:00,2026-06-20 07:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 09:00:00,2026-06-20 07:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 09:00:00,2026-06-20 07:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 09:00:00,2026-06-20 07:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 09:30:00,2026-06-20 07:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 10:00:00,2026-06-20 08:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 10:00:00,2026-06-20 08:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 10:00:00,2026-06-20 08:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 10:00:00,2026-06-20 08:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 10:30:00,2026-06-20 08:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 11:00:00,2026-06-20 09:00:00,172,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 11:00:00,2026-06-20 09:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 11:00:00,2026-06-20 09:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 11:00:00,2026-06-20 09:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 11:30:00,2026-06-20 09:30:00,172,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 11:30:00,2026-06-20 09:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 11:30:00,2026-06-20 09:30:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 11:30:00,2026-06-20 09:30:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 12:00:00,2026-06-20 10:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 12:00:00,2026-06-20 10:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 12:00:00,2026-06-20 10:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 12:00:00,2026-06-20 10:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 12:30:00,2026-06-20 10:30:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 12:30:00,2026-06-20 10:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 12:30:00,2026-06-20 10:30:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 12:30:00,2026-06-20 10:30:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 13:00:00,2026-06-20 11:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 13:00:00,2026-06-20 11:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 13:00:00,2026-06-20 11:00:00,171,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 13:00:00,2026-06-20 11:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 13:30:00,2026-06-20 11:30:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 13:30:00,2026-06-20 11:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 13:30:00,2026-06-20 11:30:00,171,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 13:30:00,2026-06-20 11:30:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 14:00:00,2026-06-20 12:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 14:00:00,2026-06-20 12:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 14:00:00,2026-06-20 12:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 14:00:00,2026-06-20 12:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 14:30:00,2026-06-20 12:30:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 14:30:00,2026-06-20 12:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 14:30:00,2026-06-20 12:30:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 14:30:00,2026-06-20 12:30:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 15:00:00,2026-06-20 13:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 15:00:00,2026-06-20 13:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 15:00:00,2026-06-20 13:00:00,174,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 15:00:00,2026-06-20 13:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 15:30:00,2026-06-20 13:30:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 15:30:00,2026-06-20 13:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 15:30:00,2026-06-20 13:30:00,174,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 15:30:00,2026-06-20 13:30:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-06-20 16:00:00,2026-06-20 14:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-06-20 16:00:00,2026-06-20 14:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-06-20 16:00:00,2026-06-20 14:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-06-20 16:00:00,2026-06-20 14:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
